"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000213390.11",1166.6022324797,-0.213411171930327,0.141760321728123,-1.50543656594982,0.132211874036245,0.298278581981249
"ENSG00000143995.20",512.576866288516,-0.180423881674446,0.119858580203341,-1.50530634826773,0.132245333831084,0.29831944154375
"ENSG00000104412.8",1723.72615034973,-0.142346047044227,0.094575845594708,-1.50509938503993,0.132298527104494,0.298370175539909
"ENSG00000238279.1",12.7121595811786,0.827266338799312,0.549640851032445,1.50510344572347,0.132297483276385,0.298370175539909
"ENSG00000254290.1",177.654376330039,-0.353972596598202,0.23522333061462,-1.50483625783761,0.13236617945868,0.298488115089791
"ENSG00000265917.1",13.5743269060693,-0.903664930989593,0.600593385058113,-1.50462018642139,0.132421753384003,0.29857879336096
"ENSG00000100300.18",5608.50708515774,0.185372616846947,0.123227616741136,1.50431065494319,0.132501396877549,0.298723715312846
"ENSG00000158773.14",1227.47092046121,-0.155070306826275,0.10309998785302,-1.50407686805302,0.13256157562086,0.298824725558692
"ENSG00000196227.11",1369.294540321,-0.139271803404813,0.0926239619433995,-1.50362606481808,0.132677675982038,0.299017081445604
"ENSG00000228223.3",612.767001902444,0.173821176483609,0.115600423550769,1.50363788595697,0.13267463054795,0.299017081445604
"ENSG00000163444.12",1585.11033055857,-0.144174928473049,0.0958968349287197,-1.50343782023896,0.132726179996563,0.299091714134863
"ENSG00000144589.22",1032.56145190383,-0.144565130221816,0.0961817049725877,-1.50304187540675,0.132828245880375,0.29928701448307
"ENSG00000161509.14",26.1921883014739,-0.633270837890422,0.421455959354928,-1.50257891443674,0.132947664110395,0.299521363121553
"ENSG00000118193.12",3557.22476748415,-0.268661039816167,0.178824439869366,-1.50237316561667,0.133000762554623,0.299606261127915
"ENSG00000278879.1",10.2963994209574,1.01536846276982,0.675896548964839,1.50225424930028,0.133031459263078,0.299640681682372
"ENSG00000183971.8",3.60216629990789,1.59177638211747,1.06013732306057,1.50148131519611,0.133231115896662,0.300055616288241
"ENSG00000145945.7",148.414129562285,0.280261139691677,0.186753612940292,1.50069996119048,0.133433183123184,0.300475883116927
"ENSG00000176182.6",242.531040362946,0.225701989238359,0.150416949109936,1.50050902224721,0.133482598193122,0.300552337636877
"ENSG00000244038.9",6498.35723132564,0.109416920545547,0.0729508438216151,1.49987189748075,0.13364758878654,0.300888976677307
"ENSG00000139719.11",436.576200756997,-0.173599013489421,0.115751169013477,-1.49976034772666,0.133676492068853,0.30089264365983
"ENSG00000223803.1",24.1690175348986,0.564498801353634,0.3763962415811,1.49974611590803,0.133680179975439,0.30089264365983
"ENSG00000147162.14",5202.5563986518,0.192519384978617,0.12839282911772,1.49945589875662,0.13375540143087,0.300992240617158
"ENSG00000287156.1",73.8537379015487,0.457452909786703,0.305077075085842,1.49946668283084,0.133752605718346,0.300992240617158
"ENSG00000230929.5",4.40456722943444,-1.23788276362291,0.8256902561831,-1.49920960596682,0.133819263802849,0.301101089519816
"ENSG00000155729.13",351.621169773007,-0.203267056484806,0.135588270571957,-1.49914926731757,0.133834912880885,0.301101443078235
"ENSG00000155903.12",894.425980359915,0.194285278741402,0.129613092328653,1.4989633782424,0.13388313287957,0.301175066047144
"ENSG00000135905.19",51.54746931197,0.583595774219536,0.389394254638038,1.49872723407801,0.133944408527832,0.301278037744121
"ENSG00000099326.9",444.802054965099,0.276197673409611,0.18431299414185,1.49852523798211,0.133996840508424,0.301340467644838
"ENSG00000187942.12",22.2976388160022,0.661008062569629,0.441130484832596,1.49844113090591,0.134018676801913,0.301340467644838
"ENSG00000223509.8",72.2787925440491,0.419454884720387,0.279924914852516,1.49845498726466,0.134015079156438,0.301340467644838
"ENSG00000085274.15",534.79660305426,-0.158464788791561,0.105769148301426,-1.49821371672542,0.134077732973642,0.301430765094552
"ENSG00000196811.13",3.58077212192202,-1.46502657776185,0.977879319820281,-1.49816705197437,0.13408985362253,0.301430765094552
"ENSG00000159674.12",53.4000471729359,0.596808051585651,0.398395227419109,1.4980301231315,0.134125424254582,0.301475858194988
"ENSG00000204131.9",6.69657726726102,1.66730301255969,1.11305764996206,1.49794847788569,0.134146637086267,0.301488672341429
"ENSG00000130649.10",39.6136523262803,-0.4629144163496,0.309129265146678,-1.49747846141307,0.134268805872516,0.301728351362958
"ENSG00000169905.12",2887.25406069674,-0.101352806683033,0.0676970059313442,-1.49715346031435,0.134353331914201,0.301883394113804
"ENSG00000163702.20",479.834275768916,0.204261999385797,0.136490959472615,1.49652402016251,0.13451715323673,0.302216551879446
"ENSG00000101057.16",12839.9200894809,0.17926037910251,0.119798181575289,1.49635308938184,0.134561667210534,0.302281618574195
"ENSG00000200714.1",5.29821012331746,1.14129147955544,0.762816976929984,1.49615374863399,0.134613594121091,0.302363320852598
"ENSG00000164024.12",4225.91353729948,-0.10615102823073,0.071027403507968,-1.49450807699626,0.135042872404416,0.303292496886091
"ENSG00000167065.13",109.396562564248,0.295137718437607,0.197510207233991,1.49429096638006,0.135099585245559,0.303384810956982
"ENSG00000091010.6",3.63912559949629,1.90021145753535,1.27213492937626,1.49371848351577,0.135249215369529,0.303685738207275
"ENSG00000165197.5",2.72776869401946,-1.63705652366884,1.09604899278353,-1.49359794539053,0.135280736789451,0.303721427774029
"ENSG00000187244.11",1930.96936048384,0.158924145415565,0.106411930996163,1.49348051414738,0.135311451199595,0.303755297472319
"ENSG00000162924.14",275.309135323892,-0.603991373134033,0.404453990274905,-1.49335001670648,0.135345589423334,0.303796844442998
"ENSG00000233203.6",13.0711272503628,-0.786424501174799,0.526643942243736,-1.49327550949183,0.135365083547691,0.303805515454148
"ENSG00000144583.5",54.2468979459164,0.609018109843044,0.40788867945117,1.49309882947107,0.13541131891316,0.303874194018725
"ENSG00000099889.14",1098.66824362477,0.186258450311479,0.124810564771246,1.49232920027928,0.135612865376544,0.30429134743229
"ENSG00000255202.1",4.7193479901636,1.21605948309798,0.814910748100153,1.49226094505815,0.135630750875795,0.304296349304162
"ENSG00000077152.11",1730.96285397906,-0.160166347715592,0.10736053767732,-1.49185493274058,0.135737179408688,0.304499979107486
"ENSG00000100485.12",1329.39298428865,0.200149363201567,0.134189673762756,1.49154072432896,0.135819587526039,0.304649682995509
"ENSG00000101400.5",943.63540884423,-0.178520053147796,0.119705990446832,-1.49132096465203,0.135877247326958,0.304743847109018
"ENSG00000177410.13",441.048421065645,-0.233800003545246,0.156781837494781,-1.49124418543078,0.135897396854382,0.304753871612066
"ENSG00000153563.15",5.40261040375822,-1.30437614469167,0.874987493364792,-1.49073690147919,0.136030583722995,0.305017354088617
"ENSG00000154920.14",447.903769085349,0.211902801997978,0.14215401460694,1.4906564727271,0.13605170946013,0.305029533402593
"ENSG00000005022.6",18087.5869152861,-0.162420714773091,0.108971991936198,-1.49048128686303,0.136097733245997,0.305062339219143
"ENSG00000138160.6",7702.70167235717,-0.216772535651365,0.14543740435289,-1.49048682913362,0.136096277029611,0.305062339219143
"ENSG00000253649.5",30.5639438634974,0.499537070251836,0.335279113290891,1.48991407591332,0.136246829989243,0.305361322379028
"ENSG00000151575.14",147.891354469184,-0.267180033258463,0.179346989774468,-1.48973804129329,0.136293127976432,0.305429866868436
"ENSG00000164743.5",12.5256852535375,0.791604072528748,0.531519032951074,1.48932403818851,0.136402060731965,0.305638742493252
"ENSG00000006194.10",1352.5909361015,-0.152631544123451,0.102504918318079,-1.48901678697823,0.136482948295093,0.305784735799819
"ENSG00000161914.10",146.082380371054,0.294288406873317,0.197690275090505,1.48863370612737,0.13658385076574,0.305894878405034
"ENSG00000166323.13",28.5220099500257,-0.583744443613727,0.392134334716293,-1.48863384797983,0.136583813391529,0.305894878405034
"ENSG00000221916.4",16.6488196918196,0.725880948570274,0.487629493272131,1.48859115083341,0.136595063268023,0.305894878405034
"ENSG00000273232.1",6.67729376158268,-1.24170505358162,0.834083566177531,-1.48870581310234,0.13656485358472,0.305894878405034
"ENSG00000196876.17",30.8898923107467,0.684900638380105,0.460151824611076,1.48842317198022,0.136639329404078,0.30591371867001
"ENSG00000258317.1",9.23139205231516,1.13118365189729,0.760009953202092,1.48838004967088,0.136650694869985,0.30591371867001
"ENSG00000287686.1",12.6427881859862,-0.777045985337872,0.522072593867639,-1.48838685360081,0.136648901554065,0.30591371867001
"ENSG00000263345.1",20.8539111708953,0.652542180478832,0.438470282943893,1.48822441534158,0.136691720463074,0.305970318889821
"ENSG00000182575.7",3.41789902760048,2.18886959741018,1.47120930567673,1.48780298558766,0.136802858096739,0.306183826573955
"ENSG00000101191.16",5296.68830437052,0.166352941180951,0.111835527369258,1.48747848822395,0.136888480638224,0.306340185340762
"ENSG00000150676.12",2.68900035162706,1.77733598019978,1.19499112713394,1.48732148703274,0.136929922133475,0.306397647546191
"ENSG00000090316.16",2898.9709407964,-0.151030759826193,0.101586811954237,-1.48671620775174,0.137089780164077,0.306585050061464
"ENSG00000113761.12",684.596859972532,0.15706852235635,0.105642519200917,1.48679266212526,0.137069580147783,0.306585050061464
"ENSG00000231822.1",8.00038193331553,-1.08000767908495,0.726443466460653,-1.48670575061666,0.1370925432231,0.306585050061464
"ENSG00000232956.9",846.313146895597,-0.317071208703639,0.213260999912856,-1.4867754011901,0.137074140460199,0.306585050061464
"ENSG00000265808.4",2448.70260608295,-0.10210232637027,0.0686732191583348,-1.48678520712507,0.137071549732964,0.306585050061464
"ENSG00000020129.16",2271.80241384863,-0.182303510632298,0.122629853393836,-1.48661606930912,0.13711624122356,0.306602768571228
"ENSG00000086232.13",7451.38209484862,-0.122343867103324,0.0823103487698664,-1.48637284292632,0.137180528928079,0.306711234354785
"ENSG00000179073.6",13.4091466984537,-0.766526080585382,0.515764244934039,-1.48619468703848,0.137227632454792,0.306781258844185
